Load	Tipo de Veículo	Tipo Transporte	 Valor do Frete 
675289	Carreta	Convencional	   9.821,00 
701827	Carreta	Convencional	   9.962,00 
439635	Carreta	Convencional	   8.830,80 
297351	Carreta	Convencional	   5.219,00 
262034	Carreta	Convencional	   9.925,00 
251938	Carreta	Convencional	   6.149,00 
702723	Carreta	Convencional	   5.334,00 
151083	Carreta	Convencional	   5.631,00 
200304	Carreta	Convencional	   5.472,00 
641688	Carreta	Convencional	   8.989,20 
810760	Carreta	Convencional	   8.194,00 
553499	Carreta	Convencional	   7.661,00 
551284	Carreta	Convencional	   5.761,00 
520439	Carreta	Convencional	   8.713,20 
903204	Carreta	Convencional	   6.025,20 
211862	Carreta	Convencional	   8.887,20 
385077	Carreta	Convencional	   11.542,80 
981427	Carreta	Convencional	   9.941,00 
672704	Carreta	Convencional	   7.250,40 
674870	Carreta	Convencional	   5.633,00 
890045	Carreta	Convencional	   9.002,00 
706693	Carreta	Convencional	   8.946,00 
954633	Carreta	Convencional	   10.524,00 
187565	Carreta	Convencional	   10.485,60 
190613	Carreta	Convencional	   8.186,40 
122761	Carreta	Convencional	   8.491,00 
648337	Carreta	Convencional	   10.113,60 
450517	Carreta	Convencional	   9.072,00 
314877	Carreta	Convencional	   8.029,00 
526310	Carreta	Convencional	   6.058,00 
553831	Carreta	Convencional	   7.519,00 
622481	Carreta	Convencional	   8.274,00 
865465	Carreta	Convencional	   9.940,00 
864600	Carreta	Convencional	   8.405,00 
409749	Carreta	Convencional	   11.354,40 
832888	Carreta	Convencional	   8.298,00 
839806	Carreta	Convencional	   9.396,00 
868872	Carreta	Convencional	   8.631,60 
124064	Carreta	Convencional	   7.839,00 
442568	Carreta	Convencional	   9.655,20 
193649	Carreta	Convencional	   11.662,80 
386872	Carreta	Convencional	   6.371,00 
299703	Carreta	Convencional	   9.086,40 
286151	Carreta	Convencional	   7.699,20 
446528	Carreta	Convencional	   10.858,80 
282250	Carreta	Convencional	   6.812,00 
497073	Carreta	Convencional	   6.738,00 
338452	Carreta	Convencional	   8.596,00 
720111	Carreta	Convencional	   9.708,00 
180293	Carreta	Convencional	   6.557,00 
343513	Carreta	Convencional	   6.684,00 
513291	Carreta	Convencional	   6.479,00 
974213	Carreta	Convencional	   9.561,00 
398135	Carreta	Convencional	   9.900,00 
148343	Carreta	Convencional	   9.063,60 
108941	Carreta	Convencional	   8.723,00 
524925	Carreta	Convencional	   9.429,00 
357891	Carreta	Convencional	   7.616,40 
855741	Carreta	Convencional	   7.735,00 
545932	Carreta	Convencional	   9.101,00 
167668	Carreta	Convencional	   10.341,60 
743155	Carreta	Convencional	   8.216,00 
875470	Carreta	Convencional	   6.874,80 
973942	Carreta	Convencional	   8.593,00 
741735	Carreta	Convencional	   8.037,60 
258403	Carreta	Convencional	   6.660,00 
363796	Carreta	Convencional	   9.354,00 
137287	Carreta	Convencional	   5.374,00 
691426	Carreta	Convencional	   9.654,00 
958910	Carreta	Convencional	   8.822,00 
183688	Carreta	Convencional	   8.773,00 
225046	Carreta	Convencional	   7.578,00 
179142	Carreta	Convencional	   5.592,00 
930644	Carreta	Convencional	   9.132,00 
753941	Carreta	Convencional	   7.567,20 
310650	Carreta	Convencional	   9.407,00 
314984	Carreta	Convencional	   7.995,00 
565019	Carreta	Convencional	   5.607,00 
451167	Carreta	Convencional	   8.823,60 
248281	Carreta	Convencional	   9.584,40 
650004	Carreta	Convencional	   6.931,00 
998280	Carreta	Convencional	   5.243,00 
705576	Carreta	Convencional	   7.759,00 
449330	Carreta	Convencional	   5.717,00 
642569	Carreta	Convencional	   8.708,00 
607651	Carreta	Convencional	   8.697,00 
669528	Carreta	Convencional	   9.179,00 
763227	Carreta	Convencional	   10.839,60 
271609	Carreta	Convencional	   11.228,40 
374015	Carreta	Convencional	   7.849,20 
598497	Carreta	Convencional	   6.116,00 
909424	Carreta	Convencional	   6.820,00 
632947	Carreta	Convencional	   8.404,80 
997103	Carreta	Convencional	   10.221,60 
204870	Carreta	Convencional	   8.954,00 
230992	Carreta	Convencional	   11.000,40 
897648	Carreta	Convencional	   6.711,60 
380168	Carreta	Convencional	   9.627,00 
728889	Carreta	Convencional	   6.632,00 
167307	Carreta	Convencional	   7.800,00 
226638	Carreta	Convencional	   7.428,00 
551816	Carreta	Convencional	   11.054,40 
988309	Carreta	Convencional	   7.474,00 
941682	Carreta	Convencional	   9.331,00 
747154	Carreta	Convencional	   7.856,00 
617110	Carreta	Convencional	   11.959,20 
598907	Carreta	Convencional	   8.908,00 
899830	Carreta	Convencional	   9.768,00 
166377	Carreta	Convencional	   5.347,00 
418720	Carreta	Convencional	   5.355,00 
821128	Carreta	Convencional	   6.214,00 
457040	Carreta	Convencional	   7.236,00 
200365	Carreta	Convencional	   9.714,00 
293245	Carreta	Convencional	   9.195,00 
339937	Carreta	Convencional	   10.692,00 
408547	Carreta	Convencional	   6.840,00 
131775	Carreta	Convencional	   5.849,00 
173912	Carreta	Convencional	   7.195,20 
723388	Carreta	Convencional	   6.206,40 
699972	Carreta	Convencional	   6.385,00 
569189	Carreta	Convencional	   7.647,60 
571654	Carreta	Convencional	   11.989,20 
148739	Carreta	Convencional	   11.545,20 
956992	Carreta	Convencional	   6.114,00 
810526	Carreta	Convencional	   8.456,40 
180523	Carreta	Convencional	   6.221,00 
511249	Carreta	Convencional	   9.341,00 
857850	Carreta	Convencional	   8.768,00 
264986	Carreta	Convencional	   5.464,00 
594393	Carreta	Convencional	   6.607,00 
873651	Carreta	Convencional	   8.544,00 
757693	Carreta	Convencional	   9.561,00 
789023	Carreta	Convencional	   9.660,00 
789282	Carreta	Convencional	   5.452,00 
953015	Carreta	Convencional	   6.501,60 
960083	Carreta	Convencional	   6.450,00 
555393	Carreta	Convencional	   6.565,20 
488431	Carreta	Convencional	   9.635,00 
595923	Carreta	Convencional	   10.426,80 
485165	Carreta	Convencional	   10.472,40 
246885	Carreta	Convencional	   9.467,00 
288418	Carreta	Convencional	   5.702,00 
896988	Carreta	Convencional	   9.127,00 
937107	Carreta	Convencional	   7.867,00 
658945	Carreta	Convencional	   6.305,00 
368092	Carreta	Convencional	   8.799,00 
656611	Carreta	Convencional	   7.913,00 
816978	Carreta	Convencional	   10.450,80 
636934	Carreta	Convencional	   7.047,00 
391179	Carreta	Convencional	   7.334,00 
446563	Carreta	Convencional	   9.093,60 
120818	Carreta	Convencional	   6.978,00 
493325	Carreta	Convencional	   8.967,00 
584585	Carreta	Convencional	   9.980,40 
661679	Carreta	Convencional	   6.724,80 
458065	Carreta	Convencional	   9.862,80 
712645	Carreta	Convencional	   11.788,80 
618423	Carreta	Convencional	   5.095,00 
143107	Carreta	Convencional	   6.248,00 
526246	Carreta	Convencional	   11.739,60 
794182	Carreta	Convencional	   6.007,20 
420582	Carreta	Convencional	   8.348,40 
364448	Carreta	Convencional	   6.180,00 
970768	Carreta	Convencional	   7.816,00 
888923	Carreta	Convencional	   9.384,00 
250971	Carreta	Convencional	   6.333,00 
972444	Carreta	Convencional	   11.965,20 
943939	Carreta	Convencional	   7.831,20 
292612	Carreta	Convencional	   9.699,00 
139972	Carreta	Convencional	   6.378,00 
839538	Carreta	Convencional	   7.891,00 
547171	Carreta	Convencional	   6.248,00 
604999	Carreta	Convencional	   6.738,00 
890148	Carreta	Convencional	   6.954,00 
463747	Carreta	Convencional	   6.182,00 
894797	Carreta	Convencional	   10.822,80 
181713	Carreta	Convencional	   8.892,00 
743062	Carreta	Convencional	   8.854,00 
914633	Carreta	Convencional	   9.395,00 
114961	Carreta	Convencional	   7.822,80 
246245	Carreta	Convencional	   7.070,40 
257741	Carreta	Convencional	   6.129,60 
738217	Carreta	Convencional	   5.578,00 
574692	Carreta	Convencional	   7.873,00 
320514	Carreta	Convencional	   9.605,00 
910791	Carreta	Convencional	   6.134,00 
738798	Carreta	Convencional	   6.663,60 
429060	Carreta	Convencional	   5.249,00 
189519	Carreta	Convencional	   9.562,00 
339777	Carreta	Convencional	   9.299,00 
922105	Carreta	Convencional	   8.883,60 
729783	Carreta	Convencional	   7.718,00 
717112	Carreta	Convencional	   7.971,60 
427356	Carreta	Convencional	   7.184,40 
270479	Carreta	Convencional	   11.949,60 
455145	Carreta	Convencional	   7.113,00 
821375	Carreta	Convencional	   9.585,60 
366253	Carreta	Convencional	   8.688,00 
682684	Carreta	Convencional	   5.847,00 
414228	Carreta	Convencional	   10.669,20 
650408	Carreta	Convencional	   5.143,00 
736010	Carreta	Convencional	   7.584,00 
160804	Carreta	Convencional	   7.404,00 
841404	Carreta	Convencional	   8.806,80 
374731	Carreta	Convencional	   8.384,00 
906471	Carreta	Convencional	   8.518,80 
655118	Carreta	Convencional	   5.583,00 
143647	Carreta	Convencional	   7.707,60 
487344	Carreta	Convencional	   11.266,80 
290855	Carreta	Convencional	   5.577,00 
338359	Carreta	Convencional	   8.023,00 
812546	Carreta	Convencional	   6.476,00 
694873	Carreta	Convencional	   10.178,40 
602814	Carreta	Convencional	   11.235,60 
868434	Carreta	Convencional	   5.581,00 
636507	Carreta	Convencional	   6.272,00 
706899	Carreta	Convencional	   6.458,00 
677706	Carreta	Convencional	   8.104,80 
275706	Carreta	Convencional	   9.042,00 
965034	Carreta	Convencional	   8.940,00 
276696	Carreta	Convencional	   7.908,00 
541529	Carreta	Convencional	   8.301,60 
215265	Carreta	Convencional	   6.764,00 
516276	Carreta	Convencional	   6.160,80 
757448	Carreta	Convencional	   9.571,20 
868055	Carreta	Convencional	   7.216,00 
542299	Carreta	Convencional	   6.300,00 
818374	Carreta	Convencional	   8.707,00 
174117	Carreta	Convencional	   5.464,00 
563222	Carreta	Convencional	   9.130,80 
290759	Carreta	Convencional	   8.245,00 
125816	Carreta	Convencional	   5.504,00 
699586	Carreta	Convencional	   6.784,00 
659175	Carreta	Convencional	   6.448,80 
807487	Carreta	Convencional	   7.993,00 
218767	Carreta	Convencional	   6.425,00 
694669	Carreta	Convencional	   6.156,00 
821466	Carreta	Convencional	   9.970,00 
379904	Carreta	Convencional	   5.287,00 
313219	Carreta	Convencional	   7.062,00 
636293	Carreta	Convencional	   6.571,20 
871378	Carreta	Convencional	   10.011,60 
247309	Carreta	Convencional	   6.465,60 
836088	Carreta	Convencional	   8.098,00 
425329	Carreta	Convencional	   7.314,00 
344204	Carreta	Convencional	   8.168,40 
712168	Carreta	Convencional	   7.323,00 
848934	Carreta	Convencional	   6.942,00 
797522	Carreta	Convencional	   10.818,00 
539613	Carreta	Convencional	   7.419,60 
848823	Carreta	Convencional	   9.176,40 
749112	Carreta	Convencional	   9.220,00 
182527	Carreta	Convencional	   9.858,00 
406205	Carreta	Convencional	   9.778,00 
454342	Carreta	Convencional	   5.832,00 
161429	Carreta	Convencional	   8.946,00 
805750	Carreta	Convencional	   10.014,00 
454917	Carreta	Convencional	   6.180,00 
927297	Carreta	Convencional	   8.466,00 
731374	Carreta	Convencional	   5.843,00 
477261	Carreta	Convencional	   9.184,80 
470204	Carreta	Convencional	   5.782,00 
945519	Carreta	Convencional	   8.142,00 
148373	Carreta	Convencional	   5.518,00 
345025	Carreta	Convencional	   7.263,00 
620595	Carreta	Convencional	   7.843,00 
671074	Carreta	Convencional	   8.790,00 
841179	Carreta	Convencional	   8.949,60 
139970	Carreta	Convencional	   7.056,00 
132716	Carreta	Convencional	   9.206,40 
902065	Carreta	Convencional	   10.516,80 
799309	Carreta	Convencional	   9.602,00 
485092	Carreta	Convencional	   8.250,00 
216714	Carreta	Convencional	   7.447,00 
260465	Carreta	Convencional	   6.781,00 
358957	Carreta	Convencional	   7.430,00 
636412	Carreta	Convencional	   5.132,00 
300403	Carreta	Convencional	   8.759,00 
259420	Carreta	Convencional	   5.877,00 
465154	Carreta	Convencional	   7.716,00 
189430	Carreta	Convencional	   8.691,00 
253667	Carreta	Convencional	   5.265,00 
408705	Carreta	Convencional	   5.001,00 
804825	Carreta	Convencional	   6.006,00 
313133	Carreta	Convencional	   8.017,00 
388042	Carreta	Convencional	   6.823,00 
637810	Carreta	Convencional	   5.005,00 
945837	Carreta	Convencional	   11.420,40 
970080	Carreta	Convencional	   6.168,00 
134838	Carreta	Convencional	   8.645,00 
442803	Carreta	Convencional	   9.616,80 
128146	Carreta	Convencional	   11.278,80 
671214	Carreta	Convencional	   7.449,60 
251096	Carreta	Convencional	   7.703,00 
835165	Carreta	Convencional	   9.437,00 
167254	Carreta	Convencional	   5.996,00 
806703	Carreta	Convencional	   9.866,00 
997552	Carreta	Convencional	   10.471,20 
573743	Carreta	Convencional	   6.631,20 
610980	Carreta	Convencional	   8.525,00 
465982	Carreta	Convencional	   9.892,00 
132945	Carreta	Convencional	   8.085,00 
631953	Carreta	Convencional	   5.717,00 
151359	Carreta	Convencional	   7.342,80 
320004	Carreta	Convencional	   9.079,00 
957349	Carreta	Convencional	   8.267,00 
203923	Carreta	Convencional	   6.615,60 
271886	Carreta	Convencional	   5.368,00 
469897	Carreta	Convencional	   11.985,60 
330590	Carreta	Convencional	   10.321,20 
945551	Carreta	Convencional	   7.533,60 
303510	Carreta	Convencional	   10.590,00 
639369	Carreta	Convencional	   7.788,00 
541611	Carreta	Convencional	   5.574,00 
147173	Carreta	Convencional	   9.407,00 
535400	Carreta	Convencional	   7.549,00 
441551	Carreta	Convencional	   6.306,00 
593506	Carreta	Convencional	   9.868,00 
722777	Carreta	Convencional	   10.668,00 
519447	Carreta	Convencional	   7.514,40 
956872	Carreta	Convencional	   7.507,20 
262452	Carreta	Convencional	   7.974,00 
925392	Carreta	Convencional	   9.652,80 
144906	Carreta	Convencional	   8.519,00 
627970	Carreta	Convencional	   7.666,80 
192812	Carreta	Convencional	   8.472,00 
737133	Carreta	Convencional	   5.111,00 
498542	Carreta	Convencional	   6.891,00 
443111	Carreta	Convencional	   9.061,00 
599414	Carreta	Convencional	   9.878,00 
695391	Carreta	Convencional	   9.306,00 
450272	Carreta	Convencional	   11.151,60 
149407	Carreta	Convencional	   11.198,40 
449112	Carreta	Convencional	   8.732,00 
734682	Carreta	Convencional	   6.521,00 
207161	Carreta	Convencional	   7.998,00 
663141	Carreta	Convencional	   8.647,00 
664641	Carreta	Convencional	   7.667,00 
816068	Carreta	Convencional	   6.630,00 
105028	Carreta	Convencional	   6.764,00 
921420	Carreta	Convencional	   6.972,00 
203088	Carreta	Convencional	   6.534,00 
756672	Carreta	Convencional	   8.148,00 
342775	Carreta	Convencional	   6.972,00 
164329	Carreta	Convencional	   5.053,00 
460861	Carreta	Convencional	   6.024,00 
266903	Carreta	Convencional	   9.830,40 
666497	Carreta	Convencional	   9.090,00 
913394	Carreta	Convencional	   9.232,00 
314891	Carreta	Convencional	   6.422,40 
833373	Carreta	Convencional	   10.124,40 
673555	Carreta	Convencional	   6.443,00 
421935	Carreta	Convencional	   8.261,00 
768592	Carreta	Convencional	   8.766,00 
695331	Carreta	Convencional	   9.419,00 
413328	Carreta	Convencional	   6.250,00 
448256	Carreta	Convencional	   6.909,00 
980376	Carreta	Convencional	   8.902,00 
446669	Carreta	Convencional	   6.664,80 
481660	Carreta	Convencional	   7.424,40 
337990	Carreta	Convencional	   7.819,00 
337564	Carreta	Convencional	   6.243,00 
937854	Carreta	Convencional	   8.557,20 
728908	Carreta	Convencional	   6.282,00 
351817	Carreta	Convencional	   7.432,80 
573851	Carreta	Convencional	   8.327,00 
429331	Carreta	Convencional	   5.361,00 
675842	Carreta	Convencional	   6.076,80 
704663	Carreta	Convencional	   7.256,00 
373113	Carreta	Convencional	   5.410,00 
743051	Carreta	Convencional	   6.468,00 
674179	Carreta	Convencional	   9.210,00 
303918	Carreta	Convencional	   6.009,60 
289921	Carreta	Convencional	   9.643,20 
919763	Carreta	Convencional	   7.128,00 
173496	Carreta	Convencional	   6.371,00 
491111	Carreta	Convencional	   8.311,20 
612054	Carreta	Convencional	   8.763,60 
320964	Carreta	Convencional	   7.857,00 
294916	Carreta	Convencional	   11.551,20 
699739	Carreta	Convencional	   5.451,00 
438441	Carreta	Convencional	   8.670,00 
577089	Carreta	Convencional	   5.418,00 
298658	Carreta	Convencional	   5.947,00 
199818	Carreta	Convencional	   5.429,00 
368976	Carreta	Convencional	   6.622,00 
470802	Carreta	Convencional	   6.385,00 
656488	Carreta	Convencional	   9.699,00 
711927	Carreta	Convencional	   5.885,00 
138882	Carreta	Convencional	   5.043,00 
545743	Carreta	Convencional	   8.208,00 
314341	Carreta	Convencional	   6.391,00 
657213	Carreta	Convencional	   5.982,00 
327001	Carreta	Convencional	   6.899,00 
642210	Carreta	Convencional	   11.205,60 
479413	Carreta	Convencional	   7.459,00 
961913	Carreta	Convencional	   7.622,40 
936836	Carreta	Convencional	   5.716,00 
606477	Carreta	Convencional	   5.677,00 
560698	Carreta	Convencional	   11.031,60 
992396	Carreta	Convencional	   8.994,00 
696880	Carreta	Convencional	   9.097,20 
550034	Carreta	Convencional	   5.744,00 
665735	Carreta	Convencional	   6.573,00 
637880	Carreta	Convencional	   9.321,00 
831376	Carreta	Convencional	   7.626,00 
703641	Carreta	Convencional	   11.973,60 
756007	Carreta	Convencional	   11.736,00 
912829	Carreta	Convencional	   8.865,00 
284246	Carreta	Convencional	   7.305,00 
403714	Carreta	Convencional	   8.995,20 
631562	Carreta	Convencional	   9.401,00 
941592	Carreta	Convencional	   6.409,00 
626177	Carreta	Convencional	   7.492,80 
211460	Carreta	Convencional	   8.314,00 
303242	Carreta	Convencional	   10.238,40 
416946	Carreta	Convencional	   8.128,80 
220222	Carreta	Convencional	   9.714,00 
467998	Carreta	Convencional	   7.931,00 
363347	Carreta	Convencional	   9.556,80 
447818	Carreta	Convencional	   6.966,00 
780835	Carreta	Convencional	   8.286,00 
727640	Carreta	Convencional	   6.414,00 
352780	Carreta	Convencional	   9.445,00 
486041	Carreta	Convencional	   7.677,60 
950830	Carreta	Convencional	   9.820,80 
912789	Carreta	Convencional	   9.061,00 
875810	Carreta	Convencional	   7.810,00 
958794	Carreta	Convencional	   7.936,00 
233700	Carreta	Convencional	   6.196,80 
741551	Carreta	Convencional	   6.256,80 
225353	Carreta	Convencional	   11.625,60 
325902	Carreta	Convencional	   5.894,00 
275827	Carreta	Convencional	   11.797,20 
217334	Carreta	Convencional	   9.389,00 
455785	Carreta	Convencional	   7.100,40 
989412	Carreta	Convencional	   6.288,00 
184222	Carreta	Convencional	   7.693,20 
928039	Carreta	Convencional	   8.790,00 
430951	Carreta	Convencional	   10.299,60 
200214	Carreta	Convencional	   9.812,00 
661208	Carreta	Convencional	   5.449,00 
645984	Carreta	Convencional	   9.662,00 
672329	Carreta	Convencional	   8.532,00 
604795	Carreta	Convencional	   6.489,00 
493868	Carreta	Convencional	   9.908,00 
196495	Carreta	Convencional	   5.159,00 
936510	Carreta	Convencional	   8.019,00 
447592	Carreta	Convencional	   8.073,00 
849700	Carreta	Convencional	   9.944,40 
642657	Carreta	Convencional	   6.444,00 
172208	Carreta	Convencional	   5.381,00 
556910	Carreta	Convencional	   9.303,60 
364772	Carreta	Convencional	   6.080,00 
603197	Carreta	Convencional	   8.169,00 
492358	Carreta	Convencional	   7.884,00 
517391	Carreta	Convencional	   8.701,00 
154246	Carreta	Convencional	   11.446,80 
511322	Carreta	Convencional	   6.994,80 
923828	Carreta	Convencional	   5.420,00 
892826	Carreta	Convencional	   11.421,60 
833055	Carreta	Convencional	   7.404,00 
307220	Carreta	Convencional	   7.525,00 
262315	Carreta	Convencional	   9.621,00 
671454	Carreta	Convencional	   8.599,00 
557945	Carreta	Convencional	   7.875,00 
772625	Carreta	Convencional	   8.410,80 
709117	Carreta	Convencional	   7.191,60 
294539	Carreta	Convencional	   8.926,00 
657733	Carreta	Convencional	   9.014,00 
191628	Carreta	Convencional	   5.821,00 
243865	Carreta	Convencional	   8.117,00 
490118	Carreta	Convencional	   10.778,40 
703794	Carreta	Convencional	   7.890,00 
924280	Carreta	Convencional	   11.894,40 
653853	Carreta	Convencional	   6.903,60 
693574	Carreta	Convencional	   6.536,40 
223217	Carreta	Convencional	   9.869,00 
555661	Carreta	Convencional	   7.052,40 
726804	Carreta	Convencional	   7.120,00 
747344	Carreta	Convencional	   6.808,80 
298289	Carreta	Convencional	   8.671,00 
275493	Carreta	Convencional	   8.097,00 
884467	Carreta	Convencional	   6.650,40 
343994	Carreta	Convencional	   8.041,00 
376912	Carreta	Convencional	   5.978,00 
600019	Carreta	Convencional	   11.919,60 
877264	Carreta	Convencional	   9.109,20 
133037	Carreta	Convencional	   6.943,00 
204237	Carreta	Convencional	   9.698,00 
373004	Carreta	Convencional	   5.161,00 
989729	Carreta	Convencional	   9.013,20 
103422	Carreta	Convencional	   9.792,00 
890324	Carreta	Convencional	   7.350,00 
802960	Carreta	Convencional	   8.780,00 
802222	Carreta	Convencional	   9.424,00 
886584	Carreta	Convencional	   10.856,40 
879633	Carreta	Convencional	   6.489,00 
756472	Carreta	Convencional	   9.302,00 
820795	Carreta	Convencional	   9.992,00 
627783	Carreta	Convencional	   6.542,00 
497679	Carreta	Convencional	   6.944,00 
534102	Carreta	Convencional	   8.236,00 
975066	Carreta	Convencional	   5.632,00 
734328	Carreta	Convencional	   8.421,60 
748693	Carreta	Convencional	   8.747,00 
693848	Carreta	Convencional	   9.622,00 
271534	Carreta	Convencional	   6.230,40 
265926	Carreta	Convencional	   6.991,00 
608627	Carreta	Convencional	   6.557,00 
237631	Carreta	Convencional	   9.956,00 
672498	Carreta	Convencional	   8.894,40 
149458	Carreta	Convencional	   11.131,20 
210607	Carreta	Convencional	   9.637,20 
776499	Carreta	Convencional	   8.677,00 
750488	Carreta	Convencional	   5.899,00 
401246	Carreta	Convencional	   6.882,00 
500281	Carreta	Convencional	   5.974,00 
223335	Carreta	Convencional	   7.701,00 
643473	Carreta	Convencional	   8.164,80 
457421	Carreta	Convencional	   8.689,00 
622965	Carreta	Convencional	   8.040,00 
445095	Carreta	Convencional	   11.982,00 
630838	Carreta	Convencional	   6.386,00 
930941	Carreta	Convencional	   7.055,00 
192230	Carreta	Convencional	   8.935,00 
989261	Carreta	Convencional	   7.725,60 
514296	Carreta	Convencional	   6.993,00 
714870	Carreta	Convencional	   8.553,00 
737301	Carreta	Convencional	   9.034,80 
252687	Carreta	Convencional	   6.272,40 
416369	Carreta	Convencional	   6.464,00 
884448	Carreta	Convencional	   5.532,00 
293997	Carreta	Convencional	   9.650,00 
748192	Carreta	Convencional	   9.056,00 
903270	Carreta	Convencional	   10.743,60 
745814	Carreta	Convencional	   9.499,20 
239691	Carreta	Convencional	   7.729,00 
334095	Carreta	Convencional	   7.761,00 
337328	Carreta	Convencional	   7.929,00 
450238	Carreta	Convencional	   8.569,00 
900010	Carreta	Convencional	   6.516,00 
472112	Carreta	Convencional	   9.927,60 
799970	Carreta	Convencional	   6.573,00 
520562	Carreta	Convencional	   7.178,00 
212960	Carreta	Convencional	   9.626,40 
387495	Carreta	Convencional	   8.547,60 
403390	Carreta	Convencional	   9.962,40 
894061	Carreta	Convencional	   7.014,00 
243236	Carreta	Convencional	   8.721,00 
235380	Carreta	Convencional	   7.666,80 
435141	Carreta	Convencional	   6.874,00 
831130	Carreta	Convencional	   8.300,40 
497796	Carreta	Convencional	   7.154,00 
184563	Carreta	Convencional	   7.559,00 
328147	Carreta	Convencional	   11.521,20 
627518	Carreta	Convencional	   5.642,00 
802976	Carreta	Convencional	   6.886,00 
420444	Carreta	Convencional	   10.072,80 
836291	Carreta	Convencional	   7.855,20 
571274	Carreta	Convencional	   5.976,00 
104527	Carreta	Convencional	   9.518,40 
734395	Carreta	Convencional	   10.260,00 
329820	Carreta	Convencional	   7.594,00 
442760	Carreta	Convencional	   9.144,00 
733758	Carreta	Convencional	   7.775,00 
971463	Carreta	Convencional	   6.787,00 
261274	Carreta	Convencional	   6.145,00 
537103	Carreta	Convencional	   8.050,80 
434283	Carreta	Convencional	   9.395,00 
277202	Carreta	Convencional	   7.630,00 
936798	Carreta	Convencional	   7.141,00 
944641	Carreta	Convencional	   9.166,00 
274008	Carreta	Convencional	   9.738,00 
231543	Carreta	Convencional	   5.810,00 
941768	Carreta	Convencional	   8.344,00 
173371	Carreta	Convencional	   8.320,00 
984316	Carreta	Convencional	   8.798,00 
173236	Carreta	Convencional	   9.620,00 
867330	Carreta	Convencional	   5.953,00 
926724	Carreta	Convencional	   11.030,40 
974281	Carreta	Convencional	   9.037,00 
837176	Carreta	Convencional	   6.077,00 
514785	Carreta	Convencional	   8.241,60 
551689	Carreta	Convencional	   8.450,00 
901184	Carreta	Convencional	   6.537,60 
282376	Carreta	Convencional	   10.323,60 
535317	Carreta	Convencional	   8.307,00 
598969	Carreta	Convencional	   9.529,20 
505679	Carreta	Convencional	   8.061,60 
646378	Carreta	Convencional	   6.230,00 
642601	Carreta	Convencional	   7.834,00 
318138	Carreta	Convencional	   7.221,00 
818448	Carreta	Convencional	   6.069,00 
856735	Carreta	Convencional	   5.402,00 
106015	Carreta	Convencional	   8.776,80 
849979	Carreta	Convencional	   10.416,00 
960922	Carreta	Convencional	   8.900,00 
185498	Carreta	Convencional	   7.338,00 
491854	Carreta	Convencional	   8.887,20 
423680	Carreta	Convencional	   7.298,00 
219014	Carreta	Convencional	   6.933,00 
511230	Carreta	Convencional	   8.784,00 
289579	Carreta	Convencional	   8.517,60 
611232	Carreta	Convencional	   7.516,00 
449952	Carreta	Convencional	   6.093,60 
798837	Carreta	Convencional	   7.771,00 
560265	Carreta	Convencional	   9.704,40 
859924	Carreta	Convencional	   5.928,00 
655741	Carreta	Convencional	   9.946,00 
746004	Carreta	Convencional	   6.325,20 
970174	Carreta	Convencional	   8.200,00 
367419	Carreta	Convencional	   11.844,00 
688683	Carreta	Convencional	   9.072,00 
676052	Carreta	Convencional	   7.503,00 
543917	Carreta	Convencional	   8.004,00 
196515	Carreta	Convencional	   6.943,20 
638851	Carreta	Convencional	   8.656,00 
495248	Carreta	Convencional	   7.614,00 
797943	Carreta	Convencional	   10.942,80 
958847	Carreta	Convencional	   7.508,40 
610931	Carreta	Convencional	   9.886,00 
471596	Carreta	Convencional	   9.208,80 
426297	Carreta	Convencional	   6.087,60 
256887	Carreta	Convencional	   9.263,00 
993360	Carreta	Convencional	   11.716,80 
108382	Carreta	Convencional	   10.796,40 
520322	Carreta	Convencional	   10.382,40 
427011	Carreta	Convencional	   5.516,00 
563204	Carreta	Convencional	   5.370,00 
192331	Carreta	Convencional	   8.343,60 
512133	Carreta	Convencional	   7.144,00 
249099	Carreta	Convencional	   7.978,80 
488597	Carreta	Convencional	   6.217,20 
572434	Carreta	Convencional	   7.087,00 
442985	Carreta	Convencional	   7.239,60 
141843	Carreta	Convencional	   7.450,00 
943832	Carreta	Convencional	   10.876,80 
552238	Carreta	Convencional	   9.013,00 
665330	Carreta	Convencional	   5.391,00 
757038	Carreta	Convencional	   8.197,20 
732581	Carreta	Convencional	   11.229,60 
507962	Carreta	Convencional	   9.894,00 
570896	Carreta	Convencional	   6.024,00 
523314	Carreta	Convencional	   8.656,00 
908147	Carreta	Convencional	   5.250,00 
440237	Carreta	Convencional	   8.694,00 
489034	Carreta	Convencional	   11.532,00 
207905	Carreta	Convencional	   7.441,20 
223388	Carreta	Convencional	   11.868,00 
239104	Carreta	Convencional	   8.658,00 
656544	Carreta	Convencional	   9.383,00 
977846	Carreta	Convencional	   7.707,60 
595983	Carreta	Convencional	   7.472,00 
549893	Carreta	Convencional	   7.715,00 
700783	Carreta	Convencional	   7.416,00 
300525	Carreta	Convencional	   8.922,00 
578322	Carreta	Convencional	   5.331,00 
564613	Carreta	Convencional	   5.789,00 
977859	Carreta	Convencional	   8.797,00 
435943	Carreta	Convencional	   9.991,20 
994142	Carreta	Convencional	   8.085,00 
908386	Carreta	Convencional	   7.231,20 
966542	Carreta	Convencional	   9.582,00 
499916	Carreta	Convencional	   7.865,00 
